id,gc_content,g_fraction,t_fraction,gt_dinuc_fraction,length,label
neg_008901,0.46511627906976744,0.06976744186046512,0.27906976744186046,0.023809523809523808,43,0
neg_007019,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.16666666666666666,7,0
pos_009814,0.5514018691588785,0.35514018691588783,0.3364485981308411,0.1320754716981132,107,1
neg_017247,0.25,0.15625,0.25,0.0,32,0
pos_016881,0.5625,0.3125,0.28125,0.0967741935483871,32,1
pos_008501,0.5666666666666667,0.3333333333333333,0.36666666666666664,0.20689655172413793,30,1
neg_002336,0.3235294117647059,0.08823529411764706,0.29411764705882354,0.014925373134328358,68,0
pos_006033,0.45,0.2916666666666667,0.38333333333333336,0.2184873949579832,120,1
pos_015048,0.3875,0.3375,0.4125,0.24050632911392406,80,1
pos_005800,0.4666666666666667,0.26666666666666666,0.37777777777777777,0.1590909090909091,45,1
pos_013882,0.3695652173913043,0.2608695652173913,0.4782608695652174,0.17777777777777778,46,1
pos_014456,0.5068493150684932,0.3561643835616438,0.3972602739726027,0.2777777777777778,73,1
neg_012360,0.3225806451612903,0.0967741935483871,0.3225806451612903,0.0,31,0
neg_007290,0.25,0.125,0.20833333333333334,0.0,24,0
neg_010759,0.2465753424657534,0.1506849315068493,0.3698630136986301,0.08333333333333333,73,0
neg_005637,0.2222222222222222,0.16666666666666666,0.3888888888888889,0.058823529411764705,18,0
neg_004645,0.3132530120481928,0.14457831325301204,0.42168674698795183,0.0975609756097561,83,0
pos_003651,0.3939393939393939,0.36363636363636365,0.5606060606060606,0.27692307692307694,66,1
pos_007794,0.5849056603773585,0.5094339622641509,0.32075471698113206,0.25,53,1
pos_010513,0.6197183098591549,0.36619718309859156,0.30985915492957744,0.12857142857142856,71,1
pos_017971,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.3333333333333333,7,1
neg_009034,0.42045454545454547,0.19318181818181818,0.2840909090909091,0.04597701149425287,88,0
pos_004218,0.3786407766990291,0.27184466019417475,0.4563106796116505,0.21568627450980393,103,1
pos_002236,0.5185185185185185,0.46296296296296297,0.48148148148148145,0.4528301886792453,54,1
neg_007499,0.4507042253521127,0.23943661971830985,0.14084507042253522,0.02857142857142857,71,0
neg_018682,0.4714285714285714,0.3,0.37142857142857144,0.11594202898550725,70,0
pos_001389,0.46808510638297873,0.3191489361702128,0.4148936170212766,0.23655913978494625,94,1
pos_004685,0.47619047619047616,0.35714285714285715,0.40476190476190477,0.14634146341463414,42,1
neg_006591,0.5378151260504201,0.21008403361344538,0.2773109243697479,0.05084745762711865,119,0
neg_019442,0.5256410256410257,0.3333333333333333,0.21794871794871795,0.07792207792207792,78,0
neg_011992,0.40860215053763443,0.21505376344086022,0.3655913978494624,0.10869565217391304,93,0
neg_019294,0.3870967741935484,0.23655913978494625,0.3333333333333333,0.07608695652173914,93,0
neg_005510,0.3333333333333333,0.2222222222222222,0.19444444444444445,0.05714285714285714,36,0
pos_004281,0.4492753623188406,0.3188405797101449,0.391304347826087,0.19117647058823528,69,1
neg_000837,0.0,0.0,0.5,0.0,4,0
neg_019209,0.5633802816901409,0.2112676056338028,0.23943661971830985,0.014285714285714285,71,0
neg_005114,0.3978494623655914,0.20430107526881722,0.2903225806451613,0.043478260869565216,93,0
pos_014027,0.35365853658536583,0.3048780487804878,0.45121951219512196,0.20987654320987653,82,1
pos_010124,0.38181818181818183,0.32727272727272727,0.509090909090909,0.2777777777777778,55,1
neg_010547,0.3620689655172414,0.1206896551724138,0.22413793103448276,0.017543859649122806,58,0
neg_014116,0.47191011235955055,0.23595505617977527,0.21348314606741572,0.03409090909090909,89,0
neg_013573,0.48214285714285715,0.20833333333333334,0.2857142857142857,0.0658682634730539,168,0
pos_007571,0.5,0.34615384615384615,0.3942307692307692,0.27184466019417475,104,1
pos_000602,0.63,0.38,0.27,0.1717171717171717,100,1
pos_006094,0.375,0.28125,0.40625,0.12903225806451613,32,1
neg_014439,0.37037037037037035,0.2037037037037037,0.2222222222222222,0.05660377358490566,54,0
pos_004840,0.44565217391304346,0.32608695652173914,0.43478260869565216,0.23076923076923078,92,1
neg_019352,0.34615384615384615,0.0,0.15384615384615385,0.0,26,0
neg_005192,0.4594594594594595,0.013513513513513514,0.47297297297297297,0.0,74,0
neg_015219,0.654320987654321,0.2222222222222222,0.1728395061728395,0.0375,81,0
pos_017792,0.5185185185185185,0.3425925925925926,0.3425925925925926,0.14018691588785046,108,1
neg_014438,0.3953488372093023,0.16279069767441862,0.3488372093023256,0.047058823529411764,86,0
pos_006408,0.5432098765432098,0.32098765432098764,0.345679012345679,0.225,81,1
neg_004103,0.2761904761904762,0.1523809523809524,0.3333333333333333,0.04807692307692308,105,0
pos_000985,0.5147058823529411,0.4264705882352941,0.4264705882352941,0.34328358208955223,68,1
neg_018518,0.42857142857142855,0.23809523809523808,0.38095238095238093,0.0967741935483871,63,0
pos_001849,0.41346153846153844,0.3557692307692308,0.33653846153846156,0.1553398058252427,104,1
neg_006937,0.5925925925925926,0.37037037037037035,0.14814814814814814,0.09433962264150944,54,0
pos_013811,0.5104166666666666,0.3333333333333333,0.3020833333333333,0.16842105263157894,96,1
pos_003717,0.5597014925373134,0.3582089552238806,0.29850746268656714,0.13533834586466165,134,1
pos_013335,0.6049382716049383,0.3950617283950617,0.25925925925925924,0.2375,81,1
neg_018015,0.40336134453781514,0.25210084033613445,0.2184873949579832,0.025423728813559324,119,0
neg_016220,0.3382352941176471,0.20588235294117646,0.36764705882352944,0.1044776119402985,68,0
neg_005782,0.32,0.12,0.28,0.0,25,0
pos_009141,0.47692307692307695,0.27692307692307694,0.3076923076923077,0.15503875968992248,130,1
pos_002705,0.3448275862068966,0.22988505747126436,0.45977011494252873,0.13953488372093023,87,1
pos_007875,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,3,1
neg_003207,0.39473684210526316,0.21052631578947367,0.2631578947368421,0.02702702702702703,38,0
pos_000864,0.44,0.312,0.328,0.07258064516129033,125,1
neg_016010,0.46511627906976744,0.20930232558139536,0.2558139534883721,0.047058823529411764,86,0
neg_009091,0.37373737373737376,0.1414141414141414,0.35353535353535354,0.05102040816326531,99,0
pos_019170,0.4482758620689655,0.3103448275862069,0.41379310344827586,0.17857142857142858,29,1
pos_019004,0.6060606060606061,0.37373737373737376,0.30303030303030304,0.11224489795918367,99,1
neg_006918,0.47560975609756095,0.23170731707317074,0.3170731707317073,0.06172839506172839,82,0
neg_004460,0.3561643835616438,0.1780821917808219,0.410958904109589,0.013888888888888888,73,0
pos_002274,0.5802469135802469,0.5061728395061729,0.2345679012345679,0.1,81,1
pos_000037,0.5185185185185185,0.41975308641975306,0.37037037037037035,0.275,81,1
neg_010983,0.4583333333333333,0.2361111111111111,0.20833333333333334,0.028169014084507043,72,0
neg_006658,0.2916666666666667,0.22916666666666666,0.3125,0.0851063829787234,48,0
pos_001761,0.46296296296296297,0.2962962962962963,0.4074074074074074,0.22641509433962265,54,1
pos_017490,0.5111111111111111,0.4222222222222222,0.3333333333333333,0.20454545454545456,45,1
pos_013051,0.4126984126984127,0.23809523809523808,0.2857142857142857,0.14516129032258066,63,1
neg_007503,0.45454545454545453,0.24242424242424243,0.22727272727272727,0.06153846153846154,66,0
pos_011951,0.6774193548387096,0.41935483870967744,0.1935483870967742,0.13333333333333333,31,1
neg_003421,0.6206896551724138,0.4827586206896552,0.27586206896551724,0.14285714285714285,29,0
pos_007173,0.5581395348837209,0.4186046511627907,0.2558139534883721,0.16666666666666666,43,1
neg_013827,0.375,0.3,0.15,0.0,40,0
pos_015637,0.375,0.25,0.25,0.14285714285714285,8,1
pos_006959,0.5158730158730159,0.3492063492063492,0.3253968253968254,0.16,126,1
pos_000147,0.48936170212765956,0.3191489361702128,0.3829787234042553,0.1956521739130435,47,1
neg_015248,0.625,0.425,0.075,0.0,40,0
neg_013057,0.43478260869565216,0.18478260869565216,0.32608695652173914,0.054945054945054944,92,0
neg_009835,0.2976190476190476,0.19047619047619047,0.47619047619047616,0.10843373493975904,84,0
neg_007890,0.4036697247706422,0.1926605504587156,0.3486238532110092,0.05555555555555555,109,0
pos_017979,0.5660377358490566,0.5471698113207547,0.33962264150943394,0.3076923076923077,53,1
pos_009794,0.4945054945054945,0.3626373626373626,0.3516483516483517,0.15555555555555556,91,1
neg_018861,0.6483516483516484,0.2967032967032967,0.23076923076923078,0.05555555555555555,91,0
pos_008502,0.5189873417721519,0.3037974683544304,0.4050632911392405,0.1794871794871795,79,1
neg_008130,0.42424242424242425,0.16161616161616163,0.30303030303030304,0.04081632653061224,99,0
pos_002410,0.6818181818181818,0.4090909090909091,0.22727272727272727,0.13953488372093023,44,1
pos_014326,0.55,0.15,0.35,0.0,20,1
neg_010780,0.3258426966292135,0.16853932584269662,0.29213483146067415,0.011363636363636364,89,0
neg_009810,0.3466666666666667,0.18666666666666668,0.3466666666666667,0.05405405405405406,75,0
neg_001375,0.23076923076923078,0.10989010989010989,0.42857142857142855,0.044444444444444446,91,0
neg_000107,0.5614035087719298,0.21052631578947367,0.2631578947368421,0.05357142857142857,57,0
pos_016602,0.3103448275862069,0.27586206896551724,0.27586206896551724,0.07142857142857142,29,1
pos_019212,0.5434782608695652,0.42391304347826086,0.391304347826087,0.2967032967032967,92,1
neg_017154,0.18055555555555555,0.08333333333333333,0.5277777777777778,0.056338028169014086,72,0
neg_017246,0.39344262295081966,0.22950819672131148,0.32786885245901637,0.0743801652892562,122,0
pos_000434,0.47619047619047616,0.3333333333333333,0.47619047619047616,0.25,21,1
pos_001872,0.5888888888888889,0.34444444444444444,0.2777777777777778,0.10112359550561797,90,1
neg_011743,0.44,0.2,0.32,0.061224489795918366,50,0
neg_017789,0.0,0.0,0.0,0.0,22,0
neg_019103,0.6176470588235294,0.29411764705882354,0.20588235294117646,0.06060606060606061,34,0
pos_013645,0.7272727272727273,0.36363636363636365,0.09090909090909091,0.0,11,1
neg_003893,0.423728813559322,0.1694915254237288,0.3389830508474576,0.017241379310344827,59,0
pos_018218,0.49382716049382713,0.2962962962962963,0.3333333333333333,0.225,81,1
pos_010354,0.5263157894736842,0.5263157894736842,0.42105263157894735,0.3888888888888889,19,1
pos_013483,0.25806451612903225,0.12903225806451613,0.25806451612903225,0.0,31,1
pos_015669,0.5384615384615384,0.46153846153846156,0.46153846153846156,0.5,13,1
pos_019065,0.4782608695652174,0.30434782608695654,0.4782608695652174,0.2647058823529412,69,1
neg_011756,0.35714285714285715,0.25,0.14285714285714285,0.0,28,0
neg_004908,0.3625,0.175,0.3375,0.06329113924050633,80,0
pos_005056,0.4153846153846154,0.36923076923076925,0.4,0.140625,65,1
neg_009934,0.422680412371134,0.15463917525773196,0.3402061855670103,0.020833333333333332,97,0
neg_018827,0.43103448275862066,0.25862068965517243,0.3103448275862069,0.08771929824561403,58,0
neg_007196,0.36904761904761907,0.25,0.3333333333333333,0.060240963855421686,84,0
pos_010485,0.5192307692307693,0.4230769230769231,0.36538461538461536,0.17647058823529413,52,1
pos_015345,0.4264705882352941,0.38235294117647056,0.4411764705882353,0.2835820895522388,68,1
neg_008333,0.3829787234042553,0.2127659574468085,0.2765957446808511,0.043478260869565216,47,0
pos_014895,0.611764705882353,0.43529411764705883,0.2235294117647059,0.10714285714285714,85,1
neg_013596,0.5857142857142857,0.3,0.22857142857142856,0.057971014492753624,70,0
pos_006628,0.4868421052631579,0.3815789473684211,0.27631578947368424,0.18666666666666668,76,1
neg_014807,0.36,0.13333333333333333,0.36,0.02702702702702703,75,0
pos_014606,0.4782608695652174,0.391304347826087,0.32608695652173914,0.2,46,1
pos_017189,0.4666666666666667,0.4,0.43333333333333335,0.27586206896551724,30,1
pos_014297,0.4864864864864865,0.32432432432432434,0.40540540540540543,0.2222222222222222,37,1
neg_001133,0.27906976744186046,0.13953488372093023,0.32558139534883723,0.023529411764705882,86,0
pos_001249,0.3191489361702128,0.2765957446808511,0.3404255319148936,0.08695652173913043,47,1
neg_004305,0.49056603773584906,0.2641509433962264,0.33962264150943394,0.057692307692307696,53,0
neg_007850,0.6216216216216216,0.35135135135135137,0.12162162162162163,0.0273972602739726,74,0
neg_017219,0.4523809523809524,0.16666666666666666,0.3333333333333333,0.024390243902439025,42,0
pos_013731,0.5454545454545454,0.36363636363636365,0.22727272727272727,0.13953488372093023,44,1
pos_009138,0.5294117647058824,0.27941176470588236,0.38235294117647056,0.23880597014925373,68,1
neg_012570,0.45454545454545453,0.23140495867768596,0.2231404958677686,0.008333333333333333,121,0
neg_008523,0.5454545454545454,0.2727272727272727,0.15151515151515152,0.09375,33,0
neg_007128,0.4411764705882353,0.29411764705882354,0.2647058823529412,0.06060606060606061,34,0
neg_003043,0.47115384615384615,0.16346153846153846,0.3076923076923077,0.02912621359223301,104,0
neg_004453,0.44339622641509435,0.24528301886792453,0.2641509433962264,0.0761904761904762,106,0
neg_010603,0.4794520547945205,0.2191780821917808,0.1780821917808219,0.05555555555555555,73,0
pos_009320,0.5178571428571429,0.39285714285714285,0.2857142857142857,0.12727272727272726,56,1
neg_015597,0.3333333333333333,0.0,0.2222222222222222,0.0,9,0
pos_013445,0.41509433962264153,0.2830188679245283,0.37735849056603776,0.19230769230769232,53,1
neg_002694,0.3902439024390244,0.2926829268292683,0.3902439024390244,0.15,41,0
pos_008668,0.5789473684210527,0.38596491228070173,0.24561403508771928,0.08928571428571429,57,1
neg_003907,0.4144144144144144,0.2072072072072072,0.32432432432432434,0.06363636363636363,111,0
neg_016517,0.45,0.275,0.325,0.10256410256410256,40,0
pos_006039,0.6363636363636364,0.42424242424242425,0.2727272727272727,0.15625,33,1
neg_000069,0.36363636363636365,0.17045454545454544,0.29545454545454547,0.08045977011494253,88,0
neg_016881,0.6428571428571429,0.21428571428571427,0.14285714285714285,0.0,14,0
pos_016337,0.4166666666666667,0.3333333333333333,0.39285714285714285,0.2289156626506024,84,1
pos_014717,0.4881889763779528,0.4094488188976378,0.29133858267716534,0.20634920634920634,127,1
neg_011422,0.5294117647058824,0.3176470588235294,0.2,0.05952380952380952,85,0
neg_015686,0.3875,0.15,0.25,0.02531645569620253,80,0
pos_003930,0.6721311475409836,0.36065573770491804,0.2459016393442623,0.13333333333333333,61,1
neg_012398,0.4782608695652174,0.30434782608695654,0.21739130434782608,0.045454545454545456,23,0
pos_001938,0.5061728395061729,0.38271604938271603,0.4444444444444444,0.275,81,1
pos_014034,0.49230769230769234,0.2923076923076923,0.38461538461538464,0.203125,65,1
pos_014679,0.5121951219512195,0.2682926829268293,0.4634146341463415,0.1,41,1
neg_015845,0.46153846153846156,0.23076923076923078,0.2948717948717949,0.06493506493506493,78,0
pos_014207,0.5632183908045977,0.367816091954023,0.3793103448275862,0.20930232558139536,87,1
pos_008656,0.4157303370786517,0.33707865168539325,0.3707865168539326,0.23863636363636365,89,1
neg_000694,0.39759036144578314,0.1927710843373494,0.3253012048192771,0.024390243902439025,83,0
pos_010188,0.29347826086956524,0.29347826086956524,0.5434782608695652,0.26373626373626374,92,1
neg_004695,0.5466666666666666,0.2,0.24,0.06756756756756757,75,0
neg_018562,0.42105263157894735,0.21052631578947367,0.42105263157894735,0.05555555555555555,19,0
neg_010232,0.4672897196261682,0.21495327102803738,0.19626168224299065,0.05660377358490566,107,0
pos_003348,0.4492753623188406,0.15942028985507245,0.391304347826087,0.07352941176470588,69,1
pos_007225,0.46,0.32,0.38,0.20408163265306123,50,1
neg_019187,0.42528735632183906,0.1724137931034483,0.3103448275862069,0.011627906976744186,87,0
neg_014782,0.45121951219512196,0.25609756097560976,0.36585365853658536,0.07407407407407407,82,0
pos_007245,0.6785714285714286,0.42857142857142855,0.14285714285714285,0.0,28,1
pos_008211,0.5945945945945946,0.35135135135135137,0.2972972972972973,0.19444444444444445,37,1
pos_013779,0.4807692307692308,0.38461538461538464,0.3076923076923077,0.21568627450980393,52,1
pos_009612,0.4383561643835616,0.2191780821917808,0.410958904109589,0.09722222222222222,73,1
neg_003295,0.4897959183673469,0.2653061224489796,0.3469387755102041,0.08333333333333333,49,0
neg_015699,0.5846153846153846,0.24615384615384617,0.18461538461538463,0.046875,65,0
neg_012983,0.34782608695652173,0.15942028985507245,0.18840579710144928,0.014705882352941176,69,0
neg_002062,0.5652173913043478,0.3188405797101449,0.17391304347826086,0.04411764705882353,69,0
neg_000300,0.5,0.3,0.25,0.10526315789473684,20,0
pos_002845,0.49295774647887325,0.36619718309859156,0.43661971830985913,0.2857142857142857,71,1
pos_010002,0.5294117647058824,0.43137254901960786,0.2549019607843137,0.1,51,1
pos_018892,0.5319148936170213,0.425531914893617,0.3404255319148936,0.2608695652173913,47,1
pos_013495,0.4262295081967213,0.22950819672131148,0.4426229508196721,0.13333333333333333,61,1
pos_012408,0.4868421052631579,0.27631578947368424,0.3815789473684211,0.21333333333333335,76,1
pos_019392,0.6451612903225806,0.3548387096774194,0.1935483870967742,0.03333333333333333,31,1
pos_002016,0.550561797752809,0.4044943820224719,0.30337078651685395,0.19318181818181818,89,1
pos_017633,0.7777777777777778,0.4444444444444444,0.1111111111111111,0.125,9,1
neg_009020,0.47761194029850745,0.22388059701492538,0.208955223880597,0.06060606060606061,67,0
neg_005535,0.0,0.0,0.0,0.0,66,0
pos_018875,0.6237623762376238,0.45544554455445546,0.22772277227722773,0.18,101,1
neg_013169,0.4406779661016949,0.1694915254237288,0.3728813559322034,0.05172413793103448,59,0
neg_017100,0.2545454545454545,0.07272727272727272,0.2545454545454545,0.0,55,0
neg_015185,0.0,0.0,0.0,0.0,113,0
neg_008266,0.32727272727272727,0.15454545454545454,0.2636363636363636,0.06422018348623854,110,0
neg_011343,0.3469387755102041,0.20408163265306123,0.24489795918367346,0.020833333333333332,49,0
neg_014916,0.3448275862068966,0.1839080459770115,0.22988505747126436,0.03488372093023256,87,0
pos_010248,0.4186046511627907,0.3488372093023256,0.5,0.32941176470588235,86,1
neg_011217,0.4146341463414634,0.15447154471544716,0.2926829268292683,0.01639344262295082,123,0
pos_004904,0.54,0.48,0.2,0.02040816326530612,50,1
pos_017917,0.638095238095238,0.4,0.24761904761904763,0.09615384615384616,105,1
pos_008708,0.5230769230769231,0.38461538461538464,0.38461538461538464,0.25,65,1
pos_017464,0.5777777777777777,0.4,0.28888888888888886,0.1590909090909091,45,1
pos_010352,0.5714285714285714,0.5,0.35714285714285715,0.3076923076923077,14,1
neg_008192,0.0,0.0,0.0,0.0,17,0
pos_002732,0.5384615384615384,0.4230769230769231,0.34615384615384615,0.24,26,1
neg_009772,0.3225806451612903,0.0967741935483871,0.4032258064516129,0.04918032786885246,62,0
pos_010512,0.532608695652174,0.30434782608695654,0.34782608695652173,0.08791208791208792,92,1
pos_007833,0.5238095238095238,0.42857142857142855,0.35714285714285715,0.27710843373493976,84,1
neg_012796,0.4666666666666667,0.3333333333333333,0.2,0.07142857142857142,15,0
pos_015807,0.5476190476190477,0.4642857142857143,0.42857142857142855,0.24096385542168675,84,1
pos_004801,0.5689655172413793,0.3448275862068966,0.27586206896551724,0.10526315789473684,58,1
pos_014677,0.3275862068965517,0.27586206896551724,0.4827586206896552,0.14035087719298245,58,1
neg_008049,0.3076923076923077,0.23076923076923078,0.46153846153846156,0.08333333333333333,13,0
neg_009298,0.4,0.0,0.4,0.0,10,0
pos_005563,0.5918367346938775,0.42857142857142855,0.24489795918367346,0.22916666666666666,49,1
pos_007655,0.6014492753623188,0.4492753623188406,0.2391304347826087,0.1897810218978102,138,1
pos_014409,0.37142857142857144,0.2714285714285714,0.4,0.18840579710144928,70,1
pos_012603,0.648936170212766,0.5106382978723404,0.2553191489361702,0.15053763440860216,94,1
pos_015424,0.46296296296296297,0.3333333333333333,0.4166666666666667,0.24299065420560748,108,1
neg_004209,0.6514285714285715,0.21142857142857144,0.2057142857142857,0.040229885057471264,175,0
pos_018076,0.44594594594594594,0.32432432432432434,0.3783783783783784,0.1643835616438356,74,1
neg_000827,0.4375,0.125,0.25,0.0,32,0
neg_013755,0.21052631578947367,0.05263157894736842,0.47368421052631576,0.0,57,0
pos_005022,0.5963302752293578,0.45871559633027525,0.1834862385321101,0.07407407407407407,109,1
pos_016347,0.3116883116883117,0.24675324675324675,0.38961038961038963,0.13157894736842105,77,1
neg_004142,0.6078431372549019,0.27450980392156865,0.19607843137254902,0.04,51,0
neg_007759,0.3783783783783784,0.16216216216216217,0.3783783783783784,0.05555555555555555,37,0
neg_010062,0.40625,0.25,0.171875,0.015873015873015872,64,0
neg_018222,0.0,0.0,0.0,0.0,46,0
neg_001030,0.21428571428571427,0.14285714285714285,0.35714285714285715,0.15384615384615385,14,0
pos_004521,0.6875,0.375,0.1875,0.13333333333333333,16,1
pos_017865,0.42857142857142855,0.38095238095238093,0.3333333333333333,0.15,21,1
neg_006483,0.34951456310679613,0.20388349514563106,0.32038834951456313,0.049019607843137254,103,0
pos_007527,0.5094339622641509,0.330188679245283,0.3018867924528302,0.14285714285714285,106,1
neg_005308,0.3181818181818182,0.06060606060606061,0.3787878787878788,0.03076923076923077,66,0
pos_003195,0.3655913978494624,0.26881720430107525,0.3763440860215054,0.17391304347826086,93,1
neg_010462,0.5,0.2553191489361702,0.22340425531914893,0.07526881720430108,94,0
pos_002982,0.631578947368421,0.42105263157894735,0.21052631578947367,0.16666666666666666,19,1
neg_001132,0.35374149659863946,0.20408163265306123,0.38095238095238093,0.04794520547945205,147,0
neg_005551,0.4166666666666667,0.25,0.16666666666666666,0.02857142857142857,36,0
pos_008654,0.4,0.35714285714285715,0.38571428571428573,0.2318840579710145,70,1
pos_002808,0.5333333333333333,0.4,0.37777777777777777,0.29545454545454547,45,1
neg_009173,0.625,0.4375,0.375,0.13333333333333333,16,0
neg_012794,0.3541666666666667,0.25,0.3541666666666667,0.1276595744680851,48,0
pos_006810,0.3,0.3,0.5,0.3333333333333333,10,1
neg_006669,0.627906976744186,0.23255813953488372,0.13953488372093023,0.047619047619047616,43,0
pos_005626,0.6388888888888888,0.4166666666666667,0.2361111111111111,0.14084507042253522,72,1
neg_005538,0.3815789473684211,0.17105263157894737,0.3026315789473684,0.06666666666666667,76,0
pos_004185,0.47619047619047616,0.32142857142857145,0.3333333333333333,0.1927710843373494,84,1
pos_003216,0.524390243902439,0.3780487804878049,0.2926829268292683,0.19753086419753085,82,1
neg_010764,0.2608695652173913,0.07608695652173914,0.40217391304347827,0.054945054945054944,92,0
pos_006527,0.7,0.25,0.225,0.15384615384615385,40,1
pos_006135,0.47619047619047616,0.38095238095238093,0.4444444444444444,0.3064516129032258,63,1
pos_001506,0.52,0.38,0.38,0.22448979591836735,50,1
neg_013700,0.4358974358974359,0.28205128205128205,0.358974358974359,0.15789473684210525,39,0
pos_011324,0.3088235294117647,0.29411764705882354,0.4117647058823529,0.16417910447761194,68,1
neg_004837,0.0,0.0,0.0,0.0,27,0
pos_018488,0.5145631067961165,0.4174757281553398,0.39805825242718446,0.27450980392156865,103,1
neg_009261,0.5047619047619047,0.21904761904761905,0.26666666666666666,0.07692307692307693,105,0
pos_004427,0.4745762711864407,0.4661016949152542,0.3305084745762712,0.13675213675213677,118,1
pos_012425,0.5,0.35714285714285715,0.30952380952380953,0.04878048780487805,42,1
neg_017960,0.6,0.35,0.15,0.0,20,0
pos_012733,0.5581395348837209,0.4186046511627907,0.37209302325581395,0.2857142857142857,43,1
neg_004402,0.18181818181818182,0.0,0.5454545454545454,0.0,11,0
neg_011281,0.4745762711864407,0.2033898305084746,0.1694915254237288,0.0,59,0
neg_010428,0.5740740740740741,0.2037037037037037,0.12962962962962962,0.0,54,0
pos_017635,0.5,0.4444444444444444,0.3888888888888889,0.29411764705882354,18,1
pos_012016,0.5375,0.4125,0.375,0.2911392405063291,80,1
pos_006397,0.4878048780487805,0.3902439024390244,0.34146341463414637,0.225,41,1
neg_011856,0.375,0.0,0.125,0.0,8,0
neg_004327,0.4166666666666667,0.2,0.4,0.05084745762711865,60,0
neg_015110,0.2972972972972973,0.10810810810810811,0.4864864864864865,0.08333333333333333,37,0
pos_003699,0.44660194174757284,0.4077669902912621,0.36893203883495146,0.30392156862745096,103,1
neg_002842,0.3611111111111111,0.12037037037037036,0.35185185185185186,0.028037383177570093,108,0
pos_004079,0.42857142857142855,0.34285714285714286,0.45714285714285713,0.29411764705882354,35,1
pos_007755,0.6551724137931034,0.4482758620689655,0.27586206896551724,0.25,29,1
neg_012357,0.25949367088607594,0.13924050632911392,0.45569620253164556,0.044585987261146494,158,0
neg_009755,0.3484848484848485,0.15151515151515152,0.24242424242424243,0.03076923076923077,66,0
pos_018727,0.5662650602409639,0.43373493975903615,0.3614457831325301,0.2926829268292683,83,1
pos_014729,0.4672897196261682,0.38317757009345793,0.2897196261682243,0.2358490566037736,107,1
pos_010839,0.4948453608247423,0.32989690721649484,0.38144329896907214,0.28125,97,1
neg_012950,0.4358974358974359,0.10256410256410256,0.3333333333333333,0.02631578947368421,39,0
neg_009612,0.5454545454545454,0.20454545454545456,0.25,0.023255813953488372,44,0
pos_009062,0.4791666666666667,0.4166666666666667,0.3645833333333333,0.2631578947368421,96,1
pos_001269,0.4666666666666667,0.4111111111111111,0.36666666666666664,0.24719101123595505,90,1
neg_008113,0.29411764705882354,0.13725490196078433,0.4215686274509804,0.039603960396039604,102,0
pos_003929,0.64,0.38,0.26,0.14285714285714285,50,1
neg_014349,0.3684210526315789,0.19298245614035087,0.3157894736842105,0.05357142857142857,57,0
pos_002145,0.6875,0.4375,0.1875,0.06666666666666667,16,1
pos_005683,0.47126436781609193,0.3333333333333333,0.40229885057471265,0.2441860465116279,87,1
neg_011012,0.4722222222222222,0.2222222222222222,0.3055555555555556,0.05714285714285714,36,0
neg_008109,0.19444444444444445,0.06944444444444445,0.3194444444444444,0.04225352112676056,72,0
neg_017823,0.42948717948717946,0.21153846153846154,0.1346153846153846,0.04516129032258064,156,0
neg_008525,0.22727272727272727,0.11363636363636363,0.3181818181818182,0.0,44,0
pos_003810,0.55,0.48333333333333334,0.4166666666666667,0.3050847457627119,60,1
pos_009130,0.6170212765957447,0.4148936170212766,0.2127659574468085,0.043010752688172046,94,1
pos_009594,0.46774193548387094,0.2903225806451613,0.3064516129032258,0.18032786885245902,62,1
pos_004071,0.46296296296296297,0.3333333333333333,0.4074074074074074,0.3018867924528302,54,1
neg_018875,0.5652173913043478,0.32608695652173914,0.1956521739130435,0.06666666666666667,46,0
pos_014659,0.5339805825242718,0.42718446601941745,0.3786407766990291,0.22549019607843138,103,1
neg_002956,0.0,0.0,0.0,0.0,119,0
pos_004368,0.4166666666666667,0.3333333333333333,0.2916666666666667,0.21739130434782608,24,1
neg_007431,0.45217391304347826,0.19130434782608696,0.33043478260869563,0.07894736842105263,115,0
pos_008745,0.48717948717948717,0.38461538461538464,0.3333333333333333,0.2077922077922078,78,1
neg_012050,0.7974683544303798,0.21518987341772153,0.10126582278481013,0.0,79,0
pos_006294,0.358974358974359,0.28205128205128205,0.4358974358974359,0.18421052631578946,39,1
neg_010153,0.3829787234042553,0.2198581560283688,0.3120567375886525,0.05,141,0
pos_008660,0.37735849056603776,0.32075471698113206,0.39622641509433965,0.23076923076923078,53,1
pos_009936,0.375,0.375,0.5625,0.26666666666666666,16,1
neg_001624,0.38461538461538464,0.07692307692307693,0.23076923076923078,0.0,13,0
neg_014583,0.32051282051282054,0.14102564102564102,0.5256410256410257,0.0,78,0
pos_006942,0.44086021505376344,0.3763440860215054,0.5161290322580645,0.30434782608695654,93,1
neg_013975,0.2,0.2,0.4,0.0,5,0
pos_017218,0.5833333333333334,0.4166666666666667,0.25,0.18181818181818182,12,1
pos_008242,0.4339622641509434,0.41509433962264153,0.4339622641509434,0.18095238095238095,106,1
neg_010406,0.3793103448275862,0.22413793103448276,0.3103448275862069,0.12280701754385964,58,0
neg_002601,0.0,0.0,0.0,0.0,89,0
